# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
297563,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297563,63,6,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297560,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297562,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297562,70,9,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/1
297562,77,10,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297562,87,11,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297562,96,12,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297562,107,13,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297562,120,5,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297557,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297557,7,3,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297557,29,10,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297557,42,11,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297557,50,12,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297557,58,13,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297557,67,3,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297557,301,4,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297559,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297558,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297558,9,4,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297558,258,5,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297658,1,11,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/1
297659,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/0
297659,11,6,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
297663,1,11,0,HLT_BTagMu_AK4Jet300_Mu5_v6/0,ONE,L1_SingleJet200/1
297666,1,7,2,HLT_BTagMu_AK4Jet300_Mu5_v6/2,ONE,L1_SingleJet200/1
